ItemID;SessionID;CategoryID;UnitID;ItemName;ItemCode;BuyPrice;RetailPrice;Price1;Qty1;Price2;Qty2;Weight;MinimumStock;CreatedDate;CreatedBy;ModifiedDate;ModifiedBy
398;;2;1;A.ROLLER SET 14G VARIO TECKNO CHOHO;SN4317_30;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
399;;2;1;A.ROLLER SET 15G BEAT POP CHOHO;SN4317_31;20925;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
400;;2;1;A.ROLLER SET 15G VARIO TECKNO CHOHO;SN4317_32;23250;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
401;;2;1;A.ROLLER SET 16G VARIO TECNO 16G CHOHO;SN4317_33;20925;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
402;;2;1;A.ROLLER SET 16G VARIO TECNO 17G CHOHO;SN4317_35;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
403;;2;1;A.ROLLER SET 15G VARIO TECKNO 18 G CHOHO;SN4317_36;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
404;;2;1;FOOTSTEP BELAKANG SHOGUN;SN4317_4;8925;13000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
405;;2;1;FOOTSTEP BELAKANG FORCE 1;SN4317_5;8925;13000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
406;;2;1;KUNCI KONTAK RC 80;SN4317_6;9925;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
407;;2;1;KUNCI KONTAK RC 110;SN4317_7;18900;27000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
408;;2;1;PEDAL REM TEBAL F12R;SN4317_8;18900;27000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
409;;2;1;RELAY 12 V;SN4317_9;4725;8000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
410;;2;1;A DISPAD JUPITER MX CHOHO ;SN6117_1;10850;17000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
411;;2;1;TERMINAL BULAT JANTAN;SN6117_10;168;500;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
412;;2;1;TERMINAL GEPENG BETINA;SN6117_11;178.5;500;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
413;;2;1;TERMINAL GEPENG JANTAN;SN6117_12;178.5;500;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
414;;2;1;A DISPAD SPIN 125 CHOHO ;SN6117_2;10850;17000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
415;;2;1;A DISPAD MIO M3 CHOHO ;SN6117_3;10850;17000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
416;;2;1;A SPOOL ASSY + FULSER FORCE 1 CHOHO;SN6117_4;98425;140000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
417;;2;1;A SPOOL ASSY + FULSER MIO J CHOHO;SN6117_5;124000;175000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
