PurchaseDetailsID;PurchaseID;ItemID;ItemDetailsID;BranchID;Quantity;BuyPrice;RetailPrice;Price1;Price2;CreatedDate;CreatedBy;ModifiedDate;ModifiedBy
1501;303;1453;;1;0;8730;12500;0;0;2018-08-21;Admin1;;
1502;303;1454;;1;1;80000;110000;0;0;2018-08-21;Admin1;;
1503;304;1455;;1;5;21500;30000;0;0;2018-08-21;Admin1;;
1504;304;1456;;1;0;17000;24000;0;0;2018-08-21;Admin1;;
1505;304;1457;;1;0;65000;91000;0;0;2018-08-21;Admin1;;
1506;304;1458;;1;0;95000;133000;0;0;2018-08-21;Admin1;;
1507;304;1459;;1;0;46000;65000;0;0;2018-08-21;Admin1;;
1508;304;1460;;1;0;46000;65000;0;0;2018-08-21;Admin1;;
1509;304;1461;;1;0;38000;53000;0;0;2018-08-21;Admin1;;
1510;304;1462;;1;0;7000;10000;0;0;2018-08-21;Admin1;;
1511;304;1463;;1;0;7000;10000;0;0;2018-08-21;Admin1;;
1512;304;1464;;1;0;16500;23000;0;0;2018-08-21;Admin1;;
1513;304;1465;;1;0;45000;63000;0;0;2018-08-21;Admin1;;
1514;304;1466;;1;2;34000;48000;0;0;2018-08-21;Admin1;;
1515;304;1467;;1;0;100000;140000;0;0;2018-08-21;Admin1;;
1516;304;1468;;1;0;70000;98000;0;0;2018-08-21;Admin1;;
1517;305;1469;;1;0;60000;85000;0;0;2018-08-21;Admin1;;
1518;305;1470;;1;0;5000;8000;0;0;2018-08-21;Admin1;;
1519;305;1471;;1;0;150000;210000;0;0;2018-08-21;Admin1;;
1520;305;1472;;1;1;54000;76000;0;0;2018-08-21;Admin1;;
1521;305;1473;;1;1;15000;21000;0;0;2018-08-21;Admin1;;
1522;305;1474;;1;2;18000;25000;0;0;2018-08-21;Admin1;;
1523;305;1475;;1;0;18000;25000;0;0;2018-08-21;Admin1;;
1524;305;1476;;1;0;15000;21000;0;0;2018-08-21;Admin1;;
1525;305;1477;;1;0;15000;21000;0;0;2018-08-21;Admin1;;
1526;305;1478;;1;0;15000;21000;0;0;2018-08-21;Admin1;;
1527;306;1479;;1;1;63050;95000;0;0;2018-08-21;Admin1;;
1528;306;1480;;1;0;1067;2500;0;0;2018-08-21;Admin1;;
1529;307;1481;;1;0;126100;175000;0;0;2018-08-21;Admin1;;
1530;307;1482;;1;0;145500;200000;0;0;2018-08-21;Admin1;;
1531;307;1483;;1;0;111550;155000;0;0;2018-08-21;Admin1;;
1532;308;1484;;1;5;8730;13000;0;0;2018-08-21;Admin1;;
1533;308;1485;;1;0;11640;17000;0;0;2018-08-21;Admin1;;
1534;309;1486;;1;1;42680;62000;0;0;2018-08-21;Admin1;;
1535;309;1487;;1;1;18430;27000;0;0;2018-08-21;Admin1;;
1536;309;1488;;1;0;87300;125000;0;0;2018-08-21;Admin1;;
1537;309;1489;;1;1;16490;24000;0;0;2018-08-21;Admin1;;
1538;310;1490;;1;1;60000;85000;0;0;2018-08-21;Admin1;;
1539;310;1491;;1;0;60000;85000;0;0;2018-08-21;Admin1;;
1540;311;1492;;1;0;50440;75000;0;0;2018-08-21;Admin1;;
1541;311;1493;;1;0;65475;95000;0;0;2018-08-21;Admin1;;
1542;192;1494;;1;2;145000;200000;0;0;2018-08-21;Admin1;;
1543;311;1495;;1;3;17945;25000;0;0;2018-08-21;Admin1;;
1544;192;1496;;1;5;24000;35000;0;0;2018-08-21;Admin1;;
1545;256;1497;;1;0;9750;15000;0;0;2018-08-21;Admin1;;
1546;256;1498;;1;5;24000;35000;0;0;2018-08-21;Admin1;;
1547;192;1499;;1;3;14500;20000;0;0;2018-08-21;Admin1;;
1548;312;1500;;1;0;225000;365000;0;0;2018-08-21;Admin1;;
1549;312;1501;;1;0;35000;50000;0;0;2018-08-21;Admin1;;
1550;312;1502;;1;1;55000;75000;0;0;2018-08-21;Admin1;;
1551;312;1503;;1;1;48000;68000;0;0;2018-08-21;Admin1;;
1552;312;1504;;1;2;30000;42000;0;0;2018-08-21;Admin1;;
1553;312;1505;;1;0;76000;110000;0;0;2018-08-21;Admin1;;
1554;312;1506;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1555;312;1507;;1;0;1750;5000;0;0;2018-08-21;Admin1;;
1556;313;1508;;1;0;90000;125000;0;0;2018-08-21;Admin1;;
1557;313;1509;;1;0;9500;13000;0;0;2018-08-21;Admin1;;
1558;313;1510;;1;0;22500;31500;0;0;2018-08-21;Admin1;;
1559;313;1511;;1;0;21000;30000;0;0;2018-08-21;Admin1;;
1560;313;1512;;1;0;39000;55000;0;0;2018-08-21;Admin1;;
1561;313;1513;;1;0;45000;65000;0;0;2018-08-21;Admin1;;
1562;313;1514;;1;2;39000;55000;0;0;2018-08-21;Admin1;;
1563;313;1515;;1;0;41000;56000;0;0;2018-08-21;Admin1;;
1564;313;1516;;1;0;225000;365000;0;0;2018-08-21;Admin1;;
1565;313;1517;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1566;313;1518;;1;1;13500;19000;0;0;2018-08-21;Admin1;;
1567;313;1519;;1;0;22500;30000;0;0;2018-08-21;Admin1;;
1568;313;1520;;1;0;26000;37000;0;0;2018-08-21;Admin1;;
1569;313;1521;;1;0;37500;53000;0;0;2018-08-21;Admin1;;
1570;313;1522;;1;0;11000;15000;0;0;2018-08-21;Admin1;;
1571;313;1523;;1;0;13000;19000;0;0;2018-08-21;Admin1;;
1572;313;1524;;1;0;13000;19000;0;0;2018-08-21;Admin1;;
1573;314;1525;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1574;314;1526;;1;1;175000;245000;0;0;2018-08-21;Admin1;;
1575;314;1527;;1;0;21000;30000;0;0;2018-08-21;Admin1;;
1576;314;1528;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1577;314;1529;;1;0;32500;46000;0;0;2018-08-21;Admin1;;
1578;314;1530;;1;0;35000;50000;0;0;2018-08-21;Admin1;;
1579;314;1531;;1;0;35000;50000;0;0;2018-08-21;Admin1;;
1580;314;1532;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
1581;314;1533;;1;2;27500;39000;0;0;2018-08-21;Admin1;;
1582;315;1534;;1;2;15000;21000;0;0;2018-08-21;Admin1;;
1583;315;1535;;1;0;125000;175000;0;0;2018-08-21;Admin1;;
1584;314;1536;;1;0;42500;60000;0;0;2018-08-21;Admin1;;
1585;315;1537;;1;0;55000;77000;0;0;2018-08-21;Admin1;;
1586;314;1538;;1;6;30000;42000;0;0;2018-08-21;Admin1;;
1587;314;1539;;1;0;30000;42000;0;0;2018-08-21;Admin1;;
1588;314;1540;;1;3;18000;26000;0;0;2018-08-21;Admin1;;
1589;314;1541;;1;0;19000;27000;0;0;2018-08-21;Admin1;;
1590;314;1542;;1;0;44000;62000;0;0;2018-08-21;Admin1;;
1591;314;1543;;1;1;38000;54000;0;0;2018-08-21;Admin1;;
1592;316;1544;;1;0;17500;24500;0;0;2018-08-21;Admin1;;
1593;316;1545;;1;0;40000;56000;0;0;2018-08-21;Admin1;;
1594;317;1546;;1;0;8000;11500;0;0;2018-08-21;Admin1;;
1595;317;1547;;1;1;77500;110000;0;0;2018-08-21;Admin1;;
1596;317;1548;;1;1;55000;77000;0;0;2018-08-21;Admin1;;
1597;317;1549;;1;0;77500;110000;0;0;2018-08-21;Admin1;;
1598;317;1550;;1;0;55000;77000;0;0;2018-08-21;Admin1;;
1599;317;1551;;1;0;27000;38000;0;0;2018-08-21;Admin1;;
1600;317;1552;;1;2;3500;5000;0;0;2018-08-21;Admin1;;
1601;317;1553;;1;0;6500;9500;0;0;2018-08-21;Admin1;;
1602;317;1554;;1;0;17500;25000;0;0;2018-08-21;Admin1;;
1603;317;1555;;1;0;6000;9000;0;0;2018-08-21;Admin1;;
1604;317;1556;;1;0;7000;10500;0;0;2018-08-21;Admin1;;
1605;317;1557;;1;0;16000;22500;0;0;2018-08-21;Admin1;;
1606;317;1558;;1;0;11000;16000;0;0;2018-08-21;Admin1;;
1607;317;1559;;1;0;15000;21000;0;0;2018-08-21;Admin1;;
1608;317;1560;;1;0;16000;22500;0;0;2018-08-21;Admin1;;
1609;317;1561;;1;0;255000;390000;0;0;2018-08-21;Admin1;;
1610;317;1562;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
1611;317;1563;;1;0;33000;46500;0;0;2018-08-21;Admin1;;
1612;317;1564;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
1613;317;1565;;1;0;49000;69000;0;0;2018-08-21;Admin1;;
1614;317;1566;;1;0;49000;69000;0;0;2018-08-21;Admin1;;
1615;317;1567;;1;0;49000;69000;0;0;2018-08-21;Admin1;;
1616;317;1568;;1;1;75000;105000;0;0;2018-08-21;Admin1;;
1617;318;1569;;1;0;40000;60000;0;0;2018-08-21;Admin1;;
1618;318;1570;;1;0;75000;105000;0;0;2018-08-21;Admin1;;
1619;318;1571;;1;5;8500;12000;0;0;2018-08-21;Admin1;;
1620;318;1572;;1;0;107500;150000;0;0;2018-08-21;Admin1;;
1621;318;1573;;1;0;29000;45000;0;0;2018-08-21;Admin1;;
1622;318;1574;;1;0;40000;60000;0;0;2018-08-21;Admin1;;
1623;318;1575;;1;1;38000;55000;0;0;2018-08-21;Admin1;;
1624;318;1576;;1;0;100000;140000;0;0;2018-08-21;Admin1;;
1625;318;1577;;1;0;110000;160000;0;0;2018-08-21;Admin1;;
1626;318;1578;;1;0;45000;65000;0;0;2018-08-21;Admin1;;
1627;318;1579;;1;1;47500;70000;0;0;2018-08-21;Admin1;;
1628;318;1580;;1;2;38000;55000;0;0;2018-08-21;Admin1;;
1629;318;1581;;1;0;3000;5000;0;0;2018-08-21;Admin1;;
1630;318;1582;;1;0;16500;25000;0;0;2018-08-21;Admin1;;
1631;318;1583;;1;0;75000;105000;0;0;2018-08-21;Admin1;;
1632;318;1584;;1;4;8500;12000;0;0;2018-08-21;Admin1;;
1633;318;1585;;1;0;107500;150000;0;0;2018-08-21;Admin1;;
1634;318;1586;;1;0;29000;45000;0;0;2018-08-21;Admin1;;
1635;318;1587;;1;0;100000;140000;0;0;2018-08-21;Admin1;;
1636;318;1588;;1;0;110000;160000;0;0;2018-08-21;Admin1;;
1637;318;1589;;1;0;45000;65000;0;0;2018-08-21;Admin1;;
1638;318;1590;;1;1;47500;70000;0;0;2018-08-21;Admin1;;
1639;318;1591;;1;0;3000;5000;0;0;2018-08-21;Admin1;;
1640;318;1592;;1;0;16500;25000;0;0;2018-08-21;Admin1;;
1641;319;1593;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1642;319;1594;;1;0;32500;45000;0;0;2018-08-21;Admin1;;
1643;319;1595;;1;0;240000;350000;0;0;2018-08-21;Admin1;;
1644;320;1596;;1;0;37500;52000;0;0;2018-08-21;Admin1;;
1645;320;1597;;1;0;45000;61000;0;0;2018-08-21;Admin1;;
1646;320;1598;;1;1;285000;400000;0;0;2018-08-21;Admin1;;
1647;320;1599;;1;2;39000;55000;0;0;2018-08-21;Admin1;;
1648;320;1600;;1;0;19000;27000;0;0;2018-08-21;Admin1;;
1649;320;1601;;1;0;105000;150000;0;0;2018-08-21;Admin1;;
1650;320;1602;;1;0;56000;75000;0;0;2018-08-21;Admin1;;
1651;320;1603;;1;0;28000;38000;0;0;2018-08-21;Admin1;;
1652;320;1604;;1;0;24000;33000;0;0;2018-08-21;Admin1;;
1653;320;1605;;1;0;24000;33000;0;0;2018-08-21;Admin1;;
1654;320;1606;;1;2;77000;105000;0;0;2018-08-21;Admin1;;
1655;321;1607;;1;1;20000;30000;0;0;2018-08-21;Admin1;;
1656;321;1608;;1;0;75000;110000;0;0;2018-08-21;Admin1;;
1657;321;1609;;1;1;75000;110000;0;0;2018-08-21;Admin1;;
1658;321;1610;;1;0;30000;45000;0;0;2018-08-21;Admin1;;
1659;321;1611;;1;0;11000;17000;0;0;2018-08-21;Admin1;;
1660;321;1612;;1;0;11000;17000;0;0;2018-08-21;Admin1;;
1661;321;1613;;1;0;21000;32000;0;0;2018-08-21;Admin1;;
1662;321;1614;;1;0;21000;32000;0;0;2018-08-21;Admin1;;
1663;321;1615;;1;0;21000;32000;0;0;2018-08-21;Admin1;;
1664;321;1616;;1;0;21000;32000;0;0;2018-08-21;Admin1;;
1665;321;1617;;1;0;8000;15000;0;0;2018-08-21;Admin1;;
1666;321;1618;;1;1;10000;15000;0;0;2018-08-21;Admin1;;
1667;321;1619;;1;1;17000;26000;0;0;2018-08-21;Admin1;;
1668;321;1620;;1;1;17000;26000;0;0;2018-08-21;Admin1;;
1669;321;1621;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1670;321;1622;;1;0;5000;10000;0;0;2018-08-21;Admin1;;
1671;321;1623;;1;1;145000;210000;0;0;2018-08-21;Admin1;;
1672;321;1624;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1673;321;1625;;1;0;12500;22000;0;0;2018-08-21;Admin1;;
1674;321;1626;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1675;321;1627;;1;0;12000;20000;0;0;2018-08-21;Admin1;;
1676;322;1628;;1;0;44000;67500;0;0;2018-08-21;Admin1;;
1677;322;1629;;1;0;9000;45000;0;0;2018-08-21;Admin1;;
1678;322;1630;;1;0;21000;42000;0;0;2018-08-21;Admin1;;
1679;322;1631;;1;0;30000;90000;0;0;2018-08-21;Admin1;;
1680;322;1632;;1;0;25000;125000;0;0;2018-08-21;Admin1;;
1681;322;1633;;1;1;125000;125000;0;0;2018-08-21;Admin1;;
1682;323;1634;;1;60;100;500;0;0;2018-08-21;Admin1;;
1683;323;1635;;1;2;45000;63000;0;0;2018-08-21;Admin1;;
1684;323;1636;;1;0;55000;77000;0;0;2018-08-21;Admin1;;
1685;323;1637;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
1686;323;1638;;1;0;24000;34000;0;0;2018-08-21;Admin1;;
1687;323;1639;;1;1;30000;42000;0;0;2018-08-21;Admin1;;
1688;323;1640;;1;2;15000;21000;0;0;2018-08-21;Admin1;;
1689;323;1641;;1;0;30000;42000;0;0;2018-08-21;Admin1;;
1690;323;1642;;1;0;30000;42000;0;0;2018-08-21;Admin1;;
1691;323;1643;;1;0;21000;30000;0;0;2018-08-21;Admin1;;
1692;324;1644;;1;2;65000;91000;0;0;2018-08-21;Admin1;;
1693;324;1645;;1;0;9500;13300;0;0;2018-08-21;Admin1;;
1694;324;1646;;1;12;6500;9100;0;0;2018-08-21;Admin1;;
1695;324;1647;;1;0;16000;22400;0;0;2018-08-21;Admin1;;
1696;324;1648;;1;0;50000;70000;0;0;2018-08-21;Admin1;;
1697;324;1649;;1;0;26000;36400;0;0;2018-08-21;Admin1;;
1698;324;1650;;1;6;10500;14700;0;0;2018-08-21;Admin1;;
1699;324;1651;;1;6;19000;26600;0;0;2018-08-21;Admin1;;
1700;324;1652;;1;0;800;1120;0;0;2018-08-21;Admin1;;
1701;324;1653;;1;2;33000;46200;0;0;2018-08-21;Admin1;;
1702;324;1654;;1;0;9300;13000;0;0;2018-08-21;Admin1;;
1703;324;1655;;1;1;33000;47000;0;0;2018-08-21;Admin1;;
1704;324;1656;;1;0;16000;23000;0;0;2018-08-21;Admin1;;
1705;324;1657;;1;0;8400;12000;0;0;2018-08-21;Admin1;;
1706;324;1658;;1;10;9500;12500;0;0;2018-08-21;Admin1;;
1707;324;1659;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
1708;326;1660;;1;35;1750;5000;0;0;2018-08-21;Admin1;;
1709;326;1661;;1;0;14000;20000;0;0;2018-08-21;Admin1;;
1710;327;1662;;1;0;11500;16000;0;0;2018-08-21;Admin1;;
1711;327;1663;;1;0;150000;210000;0;0;2018-08-21;Admin1;;
1712;327;1664;;1;0;90000;125000;0;0;2018-08-21;Admin1;;
1713;327;1665;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1714;327;1666;;1;1;45000;65000;0;0;2018-08-21;Admin1;;
1715;327;1667;;1;0;44000;65000;0;0;2018-08-21;Admin1;;
1716;327;1668;;1;0;70000;100000;0;0;2018-08-21;Admin1;;
1717;328;1669;;1;0;14500;21000;0;0;2018-08-21;Admin1;;
1718;328;1670;;1;0;145000;205000;0;0;2018-08-21;Admin1;;
1719;328;1671;;1;0;12500;17500;0;0;2018-08-21;Admin1;;
1720;328;1672;;1;0;50000;70000;0;0;2018-08-21;Admin1;;
1721;328;1673;;1;0;125000;175000;0;0;2018-08-21;Admin1;;
1722;328;1674;;1;0;215000;300000;0;0;2018-08-21;Admin1;;
1723;328;1675;;1;0;200000;280000;0;0;2018-08-21;Admin1;;
1724;328;1676;;1;0;255000;345000;0;0;2018-08-21;Admin1;;
1725;329;1677;;1;0;150000;210000;0;0;2018-08-21;Admin1;;
1726;329;1678;;1;0;11000;16000;0;0;2018-08-21;Admin1;;
1727;329;1679;;1;0;6000;10000;0;0;2018-08-21;Admin1;;
1728;329;1680;;1;1;34000;48000;0;0;2018-08-21;Admin1;;
1729;329;1681;;1;0;44000;65000;0;0;2018-08-21;Admin1;;
1730;329;1682;;1;0;135000;190000;0;0;2018-08-21;Admin1;;
1731;330;1683;;1;1;90000;145000;0;0;2018-08-21;Admin1;;
1732;330;1684;;1;0;28000;40000;0;0;2018-08-21;Admin1;;
1733;331;1685;;1;0;95000;140000;0;0;2018-08-21;Admin1;;
1734;331;1686;;1;0;10000;16000;0;0;2018-08-21;Admin1;;
1735;331;1687;;1;0;12000;20000;0;0;2018-08-21;Admin1;;
1736;331;1688;;1;0;65000;100000;0;0;2018-08-21;Admin1;;
1737;331;1689;;1;0;65000;120000;0;0;2018-08-21;Admin1;;
1738;331;1690;;1;0;205000;300000;0;0;2018-08-21;Admin1;;
1739;331;1691;;1;0;17000;26000;0;0;2018-08-21;Admin1;;
1740;331;1692;;1;0;6000;12000;0;0;2018-08-21;Admin1;;
1741;331;1693;;1;0;20000;30000;0;0;2018-08-21;Admin1;;
1742;331;1694;;1;0;31000;46000;0;0;2018-08-21;Admin1;;
1743;331;1695;;1;0;220000;320000;0;0;2018-08-21;Admin1;;
1744;331;1696;;1;2;25000;36000;0;0;2018-08-21;Admin1;;
1745;331;1697;;1;6;20000;27000;0;0;2018-08-21;Admin1;;
1746;331;1698;;1;0;8000;15000;0;0;2018-08-21;Admin1;;
1747;332;1699;;1;1;260000;36000;0;0;2018-08-21;Admin1;;
1748;332;1700;;1;0;30000;42000;0;0;2018-08-21;Admin1;;
1749;332;1701;;1;0;12500;17500;0;0;2018-08-21;Admin1;;
1750;332;1702;;1;1;38000;53200;0;0;2018-08-21;Admin1;;
1751;332;1703;;1;1;155000;217000;0;0;2018-08-21;Admin1;;
1752;332;1704;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1753;332;1705;;1;0;50000;70000;0;0;2018-08-21;Admin1;;
1754;333;1706;;1;0;41000;58000;0;0;2018-08-21;Admin1;;
1755;333;1707;;1;0;7000;12000;0;0;2018-08-21;Admin1;;
1756;334;1708;;1;0;115000;170000;0;0;2018-08-21;Admin1;;
1757;335;1709;;1;3;35000; ;0;0;2018-08-21;Admin1;;
1758;335;1710;;1;0;35000;49000;0;0;2018-08-21;Admin1;;
1759;335;1711;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1760;335;1712;;1;0;55000;77000;0;0;2018-08-21;Admin1;;
1761;335;1713;;1;0;6000;8400;0;0;2018-08-21;Admin1;;
1762;335;1714;;1;0;12500;17500;0;0;2018-08-21;Admin1;;
1763;335;1715;;1;0;19000;27000;0;0;2018-08-21;Admin1;;
1764;335;1716;;1;0;96000;135000;0;0;2018-08-21;Admin1;;
1765;335;1717;;1;1;87500;125000;0;0;2018-08-21;Admin1;;
1766;336;1718;;1;0;35000;50000;0;0;2018-08-21;Admin1;;
1767;336;1719;;1;0;27000;38000;0;0;2018-08-21;Admin1;;
1768;336;1720;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1769;336;1721;;1;0;32500;45000;0;0;2018-08-21;Admin1;;
1770;336;1722;;1;0;67500;95000;0;0;2018-08-21;Admin1;;
1771;336;1723;;1;0;14000;20000;0;0;2018-08-21;Admin1;;
1772;336;1724;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1773;336;1725;;1;3;20000;30000;0;0;2018-08-21;Admin1;;
1774;336;1726;;1;2;4500;7000;0;0;2018-08-21;Admin1;;
1775;336;1727;;1;0;33000;50000;0;0;2018-08-21;Admin1;;
1776;336;1728;;1;0;7500;11000;0;0;2018-08-21;Admin1;;
1777;337;1729;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1778;337;1730;;1;0;32500;45000;0;0;2018-08-21;Admin1;;
1779;337;1731;;1;0;240000;350000;0;0;2018-08-21;Admin1;;
1780;338;1732;;1;0;110000;170000;0;0;2018-08-21;Admin1;;
1781;338;1733;;1;0;37000;52000;0;0;2018-08-21;Admin1;;
1782;338;1734;;1;0;15000;22000;0;0;2018-08-21;Admin1;;
1783;338;1735;;1;2;41000;65000;0;0;2018-08-21;Admin1;;
1784;338;1736;;1;0;50000;70000;0;0;2018-08-21;Admin1;;
1785;338;1737;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1786;338;1738;;1;0;37500;53000;0;0;2018-08-21;Admin1;;
1787;338;1739;;1;0;16000;23000;0;0;2018-08-21;Admin1;;
1788;338;1740;;1;0;70000;95000;0;0;2018-08-21;Admin1;;
1789;338;1741;;1;0;11000;16000;0;0;2018-08-21;Admin1;;
1790;338;1742;;1;2;7000;10000;0;0;2018-08-21;Admin1;;
1791;339;1743;;1;0;25000;36000;0;0;2018-08-21;Admin1;;
1792;339;1744;;1;0;45000;65000;0;0;2018-08-21;Admin1;;
1793;339;1745;;1;0;175000;250000;0;0;2018-08-21;Admin1;;
1794;339;1746;;1;0;135000;195000;0;0;2018-08-21;Admin1;;
1795;339;1747;;1;0;30000;45000;0;0;2018-08-21;Admin1;;
1796;340;1748;;1;0;115000;160000;0;0;2018-08-21;Admin1;;
1797;340;1749;;1;0;15500;22000;0;0;2018-08-21;Admin1;;
1798;340;1750;;1;2;22000;32000;0;0;2018-08-21;Admin1;;
1799;340;1751;;1;0;42500;60000;0;0;2018-08-21;Admin1;;
1800;340;1752;;1;0;20000;30000;0;0;2018-08-21;Admin1;;
1801;340;1753;;1;0;21000;30000;0;0;2018-08-21;Admin1;;
1802;340;1754;;1;0;77500;110000;0;0;2018-08-21;Admin1;;
1803;340;1755;;1;0;60000;85000;0;0;2018-08-21;Admin1;;
1804;340;1756;;1;0;57500;80000;0;0;2018-08-21;Admin1;;
1805;340;1757;;1;0;6000;9000;0;0;2018-08-21;Admin1;;
1806;340;1758;;1;0;26000;37000;0;0;2018-08-21;Admin1;;
1807;340;1759;;1;0;750;1500;0;0;2018-08-21;Admin1;;
1808;340;1760;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1809;340;1761;;1;0;9000;13000;0;0;2018-08-21;Admin1;;
1810;340;1762;;1;0;50000;70000;0;0;2018-08-21;Admin1;;
1811;341;1763;;1;0;37500;53000;0;0;2018-08-21;Admin1;;
1812;341;1764;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1813;341;1765;;1;0;20000;28000;0;0;2018-08-21;Admin1;;
1814;341;1766;;1;0;14000;20000;0;0;2018-08-21;Admin1;;
1815;341;1767;;1;0;6000;8500;0;0;2018-08-21;Admin1;;
1816;341;1768;;1;0;60000;84000;0;0;2018-08-21;Admin1;;
1817;341;1769;;1;1;55000;77000;0;0;2018-08-21;Admin1;;
1818;341;1770;;1;0;50000;70000;0;0;2018-08-21;Admin1;;
1819;341;1771;;1;0;3000;4200;0;0;2018-08-21;Admin1;;
1820;341;1772;;1;3;9500;14000;0;0;2018-08-21;Admin1;;
1821;341;1773;;1;0;24000;34000;0;0;2018-08-21;Admin1;;
1822;341;1774;;1;1;60000;84000;0;0;2018-08-21;Admin1;;
1823;341;1775;;1;2;125000;175000;0;0;2018-08-21;Admin1;;
1824;341;1776;;1;0;45000;63000;0;0;2018-08-21;Admin1;;
1825;341;1777;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
1826;341;1778;;1;0;12000;17000;0;0;2018-08-21;Admin1;;
1827;342;1779;;1;0;14000;20000;0;0;2018-08-21;Admin1;;
1828;342;1780;;1;0;7000;10000;0;0;2018-08-21;Admin1;;
1829;342;1781;;1;0;12000;17000;0;0;2018-08-21;Admin1;;
1830;342;1782;;1;0;27000;38000;0;0;2018-08-21;Admin1;;
1831;342;1783;;1;0;80000;112000;0;0;2018-08-21;Admin1;;
1832;342;1784;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1833;342;1785;;1;0;10000;14000;0;0;2018-08-21;Admin1;;
1834;342;1786;;1;0;32000;45000;0;0;2018-08-21;Admin1;;
1835;342;1787;;1;0;30000;42000;0;0;2018-08-21;Admin1;;
1836;342;1788;;1;0;52000;73000;0;0;2018-08-21;Admin1;;
1837;342;1789;;1;0;42000;59000;0;0;2018-08-21;Admin1;;
1838;342;1790;;1;0;70000;100000;0;0;2018-08-21;Admin1;;
1839;342;1791;;1;0;97500;140000;0;0;2018-08-21;Admin1;;
1840;342;1792;;1;0;37000;52000;0;0;2018-08-21;Admin1;;
1841;342;1793;;1;0;18000;26000;0;0;2018-08-21;Admin1;;
1842;342;1794;;1;0;24000;35000;0;0;2018-08-21;Admin1;;
1843;342;1795;;1;0;110000;150000;0;0;2018-08-21;Admin1;;
1844;342;1796;;1;0;33000;47000;0;0;2018-08-21;Admin1;;
1845;342;1797;;1;0;65000;91000;0;0;2018-08-21;Admin1;;
1846;343;1798;;1;0;150000;210000;0;0;2018-08-21;Admin1;;
1847;344;1799;;1;0;8000;12000;0;0;2018-08-21;Admin1;;
1848;344;1800;;1;0;30000;42000;0;0;2018-08-21;Admin1;;
1849;344;1801;;1;0;14500;22000;0;0;2018-08-21;Admin1;;
1850;344;1802;;1;0;17500;25000;0;0;2018-08-21;Admin1;;
1851;344;1803;;1;0;14500;22000;0;0;2018-08-21;Admin1;;
1852;344;1804;;1;0;4500;7000;0;0;2018-08-21;Admin1;;
1853;345;1805;;1;0;275000;385000;0;0;2018-08-21;Admin1;;
1854;345;1806;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1855;345;1807;;1;0;20000;28000;0;0;2018-08-21;Admin1;;
1856;345;1808;;1;0;100000;140000;0;0;2018-08-21;Admin1;;
1857;343;1809;;1;0;100000;140000;0;0;2018-08-21;Admin1;;
1858;345;1810;;1;0;35000;50000;0;0;2018-08-21;Admin1;;
1859;345;1811;;1;0;12000;17000;0;0;2018-08-21;Admin1;;
1860;345;1812;;1;1;55000;78000;0;0;2018-08-21;Admin1;;
1861;345;1813;;1;0;21500;30000;0;0;2018-08-21;Admin1;;
1862;345;1814;;1;0;40000;56000;0;0;2018-08-21;Admin1;;
1863;345;1815;;1;0;52500;74000;0;0;2018-08-21;Admin1;;
1864;345;1816;;1;0;9500;14000;0;0;2018-08-21;Admin1;;
1865;345;1817;;1;0;12500;17500;0;0;2018-08-21;Admin1;;
1866;345;1818;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
1867;345;1819;;1;0;40000;56000;0;0;2018-08-21;Admin1;;
1868;343;1820;;1;0;70000;98000;0;0;2018-08-21;Admin1;;
1869;345;1821;;1;0;14000;20000;0;0;2018-08-21;Admin1;;
1870;345;1822;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
1871;345;1823;;1;0;25000;35000;0;0;2018-08-21;Admin1;;
1872;343;1824;;1;1;145000;205000;0;0;2018-08-21;Admin1;;
1873;344;1825;;1;1;175000;245000;0;0;2018-08-21;Admin1;;
1874;344;1826;;1;1;37500;55000;0;0;2018-08-21;Admin1;;
1875;344;1827;;1;0;21500;30000;0;0;2018-08-21;Admin1;;
